"population","relationship_type","sim_id","locus","loci_set","combined_LR"
"all","parent_child",1,"F13A01","autosomal_29",4.03898635477582
"all","parent_child",1,"F13B","autosomal_29",1.48424068767909
"all","parent_child",1,"FESFPS","autosomal_29",1.70098158267557
"all","parent_child",1,"FGA","autosomal_29",3.64788732394366
"all","parent_child",1,"LPL","autosomal_29",1.58984375
"all","parent_child",1,"Penta_C","autosomal_29",0.748554913294798
"all","parent_child",1,"Penta_D","autosomal_29",3.92045454545454
"all","parent_child",1,"Penta_E","autosomal_29",7.84848484848484
"all","parent_child",1,"SE33","autosomal_29",6.64102564102565
"all","parent_child",1,"TH01","autosomal_29",1.9923076923077
"all","parent_child",1,"TPOX","autosomal_29",1.07253886010363
"all","parent_child",1,"vWA","autosomal_29",6.35582822085889
"all","parent_child",2,"CSF1PO","autosomal_29",0.913580246913579
"all","parent_child",2,"D10S1248","autosomal_29",2.33333333333334
"all","parent_child",2,"D12S391","autosomal_29",1.19907407407408
"all","parent_child",2,"D13S317","autosomal_29",2.149377593361
"all","parent_child",2,"D16S539","autosomal_29",1.82394366197183
"all","parent_child",2,"D18S51","autosomal_29",28.7777777777778
"all","parent_child",2,"D19S433","autosomal_29",2.0234375
"all","parent_child",2,"D1S1656","autosomal_29",10.5177664974619
"all","parent_child",2,"D21S11","autosomal_29",7.61764705882353
"all","parent_child",2,"D22S1045","autosomal_29",1.5578947368421
"all","parent_child",2,"D2S1338","autosomal_29",3.52380952380952
"all","parent_child",2,"D2S441","autosomal_29",2.33253146004953
"all","parent_child",2,"D3S1358","autosomal_29",1.70487822027985
"all","parent_child",2,"D5S818","autosomal_29",1.41530054644809
"all","parent_child",2,"D6S1043","autosomal_29",3.75079821200511
"all","parent_child",2,"D7S820","autosomal_29",0.847790507364975
"all","parent_child",2,"D8S1179","autosomal_29",0.931654676258994
"all","parent_child",2,"F13A01","autosomal_29",2.17647058823529
"all","parent_child",2,"F13B","autosomal_29",1.37400530503979
"all","parent_child",2,"FESFPS","autosomal_29",1.09745762711864
"all","parent_child",2,"FGA","autosomal_29",1.82394366197183
"all","parent_child",2,"LPL","autosomal_29",0.578125000000001
"all","parent_child",2,"Penta_C","autosomal_29",518
"all","parent_child",2,"Penta_D","autosomal_29",1.15
"all","parent_child",2,"Penta_E","autosomal_29",3.78102189781022
"all","parent_child",2,"SE33","autosomal_29",7.09589041095891
"all","parent_child",2,"TH01","autosomal_29",1.9923076923077
"all","parent_child",2,"TPOX","autosomal_29",1.55899670277909
"all","parent_child",2,"vWA","autosomal_29",2.17190775681342
"all","full_siblings",1,"CSF1PO","autosomal_29",0.97549019607843
"all","full_siblings",1,"D10S1248","autosomal_29",50.0772727272729
"all","full_siblings",1,"D12S391","autosomal_29",1.89968152866242
"all","full_siblings",1,"D13S317","autosomal_29",1.11046511627907
"all","full_siblings",1,"D16S539","autosomal_29",1.40625
"all","full_siblings",1,"D18S51","autosomal_29",4.32874015748031
"all","full_siblings",1,"D19S433","autosomal_29",2.69339622641509
"all","full_siblings",1,"D1S1656","autosomal_29",7.22624875621888
"all","full_siblings",1,"D21S11","autosomal_29",1.47458628841608
"all","full_siblings",1,"D22S1045","autosomal_29",1.09090909090909
"all","full_siblings",1,"D2S1338","autosomal_29",8.7103463203463
"all","full_siblings",1,"D2S441","autosomal_29",3.0406605346945
"all","full_siblings",1,"D3S1358","autosomal_29",1.1339590443686
"all","full_siblings",1,"D5S818","autosomal_29",1.04204892966361
"all","full_siblings",1,"D6S1043","autosomal_29",4.11567164179105
"all","full_siblings",1,"D7S820","autosomal_29",1.27777777777777
"all","full_siblings",1,"D8S1179","autosomal_29",0.25
"all","full_siblings",1,"F13A01","autosomal_29",1.25974658869396
"all","full_siblings",1,"F13B","autosomal_29",0.788461538461539
"all","full_siblings",1,"FESFPS","autosomal_29",2.44491525423729
"all","full_siblings",1,"FGA","autosomal_29",6.41528633906128
"all","full_siblings",1,"LPL","autosomal_29",1.56806615776081
"all","full_siblings",1,"Penta_C","autosomal_29",15.8375552533152
"all","full_siblings",1,"Penta_D","autosomal_29",1.72435897435898
"all","full_siblings",1,"Penta_E","autosomal_29",2.15441176470588
"all","full_siblings",1,"SE33","autosomal_29",386.951388888888
"all","full_siblings",1,"TH01","autosomal_29",4.59871296745992
"all","full_siblings",1,"TPOX","autosomal_29",0.786269430051813
"all","full_siblings",1,"vWA","autosomal_29",0.25
"all","full_siblings",2,"CSF1PO","autosomal_29",2.39512224642943
"all","full_siblings",2,"D10S1248","autosomal_29",4.91666666666667
"all","full_siblings",2,"D12S391","autosomal_29",1.07484076433121
"all","full_siblings",2,"D13S317","autosomal_29",17.449
"all","full_siblings",2,"D16S539","autosomal_29",1.22368421052631
"all","full_siblings",2,"D18S51","autosomal_29",7.55654687107314
"all","full_siblings",2,"D19S433","autosomal_29",38.5596125186288
"all","full_siblings",2,"D1S1656","autosomal_29",1.11333333333333
"all","full_siblings",2,"D21S11","autosomal_29",1.00953079178885
"all","full_siblings",2,"D22S1045","autosomal_29",4.40622094104518
"all","full_siblings",2,"D2S1338","autosomal_29",13.9201631701631
"all","full_siblings",2,"D2S441","autosomal_29",0.984751773049646
"all","full_siblings",2,"D3S1358","autosomal_29",9.30246659613652
"all","full_siblings",2,"D5S818","autosomal_29",0.646024464831804
"all","full_siblings",2,"D6S1043","autosomal_29",1.52586206896552
"all","full_siblings",2,"D7S820","autosomal_29",3.01404127349753
"all","full_siblings",2,"D8S1179","autosomal_29",0.25
"all","full_siblings",2,"F13A01","autosomal_29",6.00555555555556
"all","full_siblings",2,"F13B","autosomal_29",1.69289693593315
"all","full_siblings",2,"FESFPS","autosomal_29",0.780737704918032
"all","full_siblings",2,"FGA","autosomal_29",1.16197183098592
"all","full_siblings",2,"LPL","autosomal_29",0.828125000000001
"all","full_siblings",2,"Penta_C","autosomal_29",2.92317276814387
"all","full_siblings",2,"Penta_D","autosomal_29",2.21022727272727
"all","full_siblings",2,"Penta_E","autosomal_29",68.8592715231788
"all","full_siblings",2,"SE33","autosomal_29",8.09848484848484
"all","full_siblings",2,"TH01","autosomal_29",0.673895253682488
"all","full_siblings",2,"TPOX","autosomal_29",0.761363636363637
"all","full_siblings",2,"vWA","autosomal_29",2.15791896869245
"all","half_siblings",1,"CSF1PO","autosomal_29",1.22549019607843
"all","half_siblings",1,"D10S1248","autosomal_29",1.34502446982055
"all","half_siblings",1,"D12S391","autosomal_29",1.32484076433121
"all","half_siblings",1,"D13S317","autosomal_29",0.930232558139534
"all","half_siblings",1,"D16S539","autosomal_29",1.89881393624907
"all","half_siblings",1,"D18S51","autosomal_29",2.18729641693811
"all","half_siblings",1,"D19S433","autosomal_29",0.5
"all","half_siblings",1,"D1S1656","autosomal_29",0.5
"all","half_siblings",1,"D21S11","autosomal_29",0.5
"all","half_siblings",1,"D22S1045","autosomal_29",0.5
"all","half_siblings",1,"D2S1338","autosomal_29",0.5
"all","half_siblings",1,"D2S441","autosomal_29",0.5
"all","half_siblings",1,"D3S1358","autosomal_29",0.9419795221843
"all","half_siblings",1,"D5S818","autosomal_29",3.71739130434783
"all","half_siblings",1,"D6S1043","autosomal_29",1.69907407407408
"all","half_siblings",1,"D7S820","autosomal_29",1.25510204081632
"all","half_siblings",1,"D8S1179","autosomal_29",1.43165467625899
"all","half_siblings",1,"F13A01","autosomal_29",1.04411764705882
"all","half_siblings",1,"F13B","autosomal_29",0.860724233983286
"all","half_siblings",1,"FESFPS","autosomal_29",1.03073770491803
"all","half_siblings",1,"FGA","autosomal_29",1.74519230769231
"all","half_siblings",1,"LPL","autosomal_29",0.5
"all","half_siblings",1,"Penta_C","autosomal_29",16.1095715742945
"all","half_siblings",1,"Penta_D","autosomal_29",1.65
"all","half_siblings",1,"Penta_E","autosomal_29",0.5
"all","half_siblings",1,"SE33","autosomal_29",1.80808080808081
"all","half_siblings",1,"TH01","autosomal_29",1.10798122065728
"all","half_siblings",1,"TPOX","autosomal_29",1.01136363636364
"all","half_siblings",1,"vWA","autosomal_29",1.58595387840671
"all","half_siblings",2,"CSF1PO","autosomal_29",1.40120663650075
"all","half_siblings",2,"D10S1248","autosomal_29",5.20909090909092
"all","half_siblings",2,"D12S391","autosomal_29",0.5
"all","half_siblings",2,"D13S317","autosomal_29",2.22093023255814
"all","half_siblings",2,"D16S539","autosomal_29",6.25555555555556
"all","half_siblings",2,"D18S51","autosomal_29",0.5
"all","half_siblings",2,"D19S433","autosomal_29",1.97258652094717
"all","half_siblings",2,"D1S1656","autosomal_29",4
"all","half_siblings",2,"D21S11","autosomal_29",0.5
"all","half_siblings",2,"D22S1045","autosomal_29",0.889473684210526
"all","half_siblings",2,"D2S1338","autosomal_29",0.5
"all","half_siblings",2,"D2S441","autosomal_29",1.60212765957447
"all","half_siblings",2,"D3S1358","autosomal_29",0.910459587955625
"all","half_siblings",2,"D5S818","autosomal_29",0.5
"all","half_siblings",2,"D6S1043","autosomal_29",0.5
"all","half_siblings",2,"D7S820","autosomal_29",1.52777777777777
"all","half_siblings",2,"D8S1179","autosomal_29",1.03512396694215
"all","half_siblings",2,"F13A01","autosomal_29",1.50974658869396
"all","half_siblings",2,"F13B","autosomal_29",1.22144846796657
"all","half_siblings",2,"FESFPS","autosomal_29",1.36848189997907
"all","half_siblings",2,"FGA","autosomal_29",1.30185758513932
"all","half_siblings",2,"LPL","autosomal_29",1.078125
"all","half_siblings",2,"Penta_C","autosomal_29",0.5
"all","half_siblings",2,"Penta_D","autosomal_29",0.5
"all","half_siblings",2,"Penta_E","autosomal_29",0.5
"all","half_siblings",2,"SE33","autosomal_29",0.5
"all","half_siblings",2,"TH01","autosomal_29",2.9319248826291
"all","half_siblings",2,"TPOX","autosomal_29",1.52272727272727
"all","half_siblings",2,"vWA","autosomal_29",1.45395948434622
"all","cousins",1,"CSF1PO","autosomal_29",1.00961538461538
"all","cousins",1,"D10S1248","autosomal_29",1.1432775245772
"all","cousins",1,"D12S391","autosomal_29",0.875
"all","cousins",1,"D13S317","autosomal_29",0.875
"all","cousins",1,"D16S539","autosomal_29",0.875
"all","cousins",1,"D18S51","autosomal_29",1.17338709677419
"all","cousins",1,"D19S433","autosomal_29",1.75121790906279
"all","cousins",1,"D1S1656","autosomal_29",0.875
"all","cousins",1,"D21S11","autosomal_29",0.875
"all","cousins",1,"D22S1045","autosomal_29",0.875
"all","cousins",1,"D2S1338","autosomal_29",0.875
"all","cousins",1,"D2S441","autosomal_29",1.51608910891089
"all","cousins",1,"D3S1358","autosomal_29",0.875
"all","cousins",1,"D5S818","autosomal_29",1.27717391304348
"all","cousins",1,"D6S1043","autosomal_29",1.02083333333333
"all","cousins",1,"D7S820","autosomal_29",0.875
"all","cousins",1,"D8S1179","autosomal_29",1.31774668630339
"all","cousins",1,"F13A01","autosomal_29",1.01102941176471
"all","cousins",1,"F13B","autosomal_29",1.05536211699164
"all","cousins",1,"FESFPS","autosomal_29",1.35820895522388
"all","cousins",1,"FGA","autosomal_29",1.03331295843521
"all","cousins",1,"LPL","autosomal_29",1.01953125
"all","cousins",1,"Penta_C","autosomal_29",0.875
"all","cousins",1,"Penta_D","autosomal_29",0.875
"all","cousins",1,"Penta_E","autosomal_29",0.875
"all","cousins",1,"SE33","autosomal_29",1.2020202020202
"all","cousins",1,"TH01","autosomal_29",1.06
"all","cousins",1,"TPOX","autosomal_29",1.14313471502591
"all","cousins",1,"vWA","autosomal_29",0.994244935543278
"all","cousins",2,"CSF1PO","autosomal_29",1.05637254901961
"all","cousins",2,"D10S1248","autosomal_29",1.09362980392827
"all","cousins",2,"D12S391","autosomal_29",0.875
"all","cousins",2,"D13S317","autosomal_29",1.7268110130981
"all","cousins",2,"D16S539","autosomal_29",1.11842105263158
"all","cousins",2,"D18S51","autosomal_29",1.0621387283237
"all","cousins",2,"D19S433","autosomal_29",0.977777777777778
"all","cousins",2,"D1S1656","autosomal_29",0.875
"all","cousins",2,"D21S11","autosomal_29",0.875
"all","cousins",2,"D22S1045","autosomal_29",0.875
"all","cousins",2,"D2S1338","autosomal_29",1.11045454545454
"all","cousins",2,"D2S441","autosomal_29",0.875
"all","cousins",2,"D3S1358","autosomal_29",0.985494880546075
"all","cousins",2,"D5S818","autosomal_29",0.974006116207951
"all","cousins",2,"D6S1043","autosomal_29",1.02083333333333
"all","cousins",2,"D7S820","autosomal_29",0.980973813420622
"all","cousins",2,"D8S1179","autosomal_29",1.0952380952381
"all","cousins",2,"F13A01","autosomal_29",1.12842465753425
"all","cousins",2,"F13B","autosomal_29",1.05536211699164
"all","cousins",2,"FESFPS","autosomal_29",1.03487654320988
"all","cousins",2,"FGA","autosomal_29",0.875
"all","cousins",2,"LPL","autosomal_29",0.875
"all","cousins",2,"Penta_C","autosomal_29",0.875
"all","cousins",2,"Penta_D","autosomal_29",1.05929487179487
"all","cousins",2,"Penta_E","autosomal_29",0.875
"all","cousins",2,"SE33","autosomal_29",1.70512820512821
"all","cousins",2,"TH01","autosomal_29",0.980973813420622
"all","cousins",2,"TPOX","autosomal_29",0.875
"all","cousins",2,"vWA","autosomal_29",1.14648846960168
"all","second_cousins",1,"CSF1PO","autosomal_29",0.982843137254902
"all","second_cousins",1,"D10S1248","autosomal_29",0.994000872600349
"all","second_cousins",1,"D12S391","autosomal_29",0.9375
"all","second_cousins",1,"D13S317","autosomal_29",1.099375
"all","second_cousins",1,"D16S539","autosomal_29",1.12963649851632
"all","second_cousins",1,"D18S51","autosomal_29",0.9375
"all","second_cousins",1,"D19S433","autosomal_29",0.9375
"all","second_cousins",1,"D1S1656","autosomal_29",0.9375
"all","second_cousins",1,"D21S11","autosomal_29",0.9375
"all","second_cousins",1,"D22S1045","autosomal_29",0.9375
"all","second_cousins",1,"D2S1338","autosomal_29",0.9375
"all","second_cousins",1,"D2S441","autosomal_29",1.01440023752969
"all","second_cousins",1,"D3S1358","autosomal_29",0.988807448494453
"all","second_cousins",1,"D5S818","autosomal_29",1.27473958333333
"all","second_cousins",1,"D6S1043","autosomal_29",0.9375
"all","second_cousins",1,"D7S820","autosomal_29",1.00411522633745
"all","second_cousins",1,"D8S1179","autosomal_29",0.9375
"all","second_cousins",1,"F13A01","autosomal_29",1.00551470588235
"all","second_cousins",1,"F13B","autosomal_29",0.9375
"all","second_cousins",1,"FESFPS","autosomal_29",1.00384221311475
"all","second_cousins",1,"FGA","autosomal_29",1.19338123660395
"all","second_cousins",1,"LPL","autosomal_29",0.9375
"all","second_cousins",1,"Penta_C","autosomal_29",0.9375
"all","second_cousins",1,"Penta_D","autosomal_29",0.9375
"all","second_cousins",1,"Penta_E","autosomal_29",0.9375
"all","second_cousins",1,"SE33","autosomal_29",0.9375
"all","second_cousins",1,"TH01","autosomal_29",0.990486906710311
"all","second_cousins",1,"TPOX","autosomal_29",0.9375
"all","second_cousins",1,"vWA","autosomal_29",1.13611963190184
"all","second_cousins",2,"CSF1PO","autosomal_29",0.994598765432099
"all","second_cousins",2,"D10S1248","autosomal_29",1.01513788968825
"all","second_cousins",2,"D12S391","autosomal_29",0.9375
"all","second_cousins",2,"D13S317","autosomal_29",0.991279069767442
"all","second_cousins",2,"D16S539","autosomal_29",0.9375
"all","second_cousins",2,"D18S51","autosomal_29",0.9375
"all","second_cousins",2,"D19S433","autosomal_29",0.9375
"all","second_cousins",2,"D1S1656","autosomal_29",0.9375
"all","second_cousins",2,"D21S11","autosomal_29",0.9375
"all","second_cousins",2,"D22S1045","autosomal_29",1.03486842105263
"all","second_cousins",2,"D2S1338","autosomal_29",0.9375
"all","second_cousins",2,"D2S441","autosomal_29",0.9375
"all","second_cousins",2,"D3S1358","autosomal_29",1.04799488054608
"all","second_cousins",2,"D5S818","autosomal_29",1.03650611620795
"all","second_cousins",2,"D6S1043","autosomal_29",0.9375
"all","second_cousins",2,"D7S820","autosomal_29",1.00411522633745
"all","second_cousins",2,"D8S1179","autosomal_29",0.995728417266187
"all","second_cousins",2,"F13A01","autosomal_29",0.9375
"all","second_cousins",2,"F13B","autosomal_29",1.02768105849582
"all","second_cousins",2,"FESFPS","autosomal_29",1.04381134891722
"all","second_cousins",2,"FGA","autosomal_29",1.0166564792176
"all","second_cousins",2,"LPL","autosomal_29",1.000732421875
"all","second_cousins",2,"Penta_C","autosomal_29",0.9375
"all","second_cousins",2,"Penta_D","autosomal_29",1.05019599303136
"all","second_cousins",2,"Penta_E","autosomal_29",0.9375
"all","second_cousins",2,"SE33","autosomal_29",0.9375
"all","second_cousins",2,"TH01","autosomal_29",0.990486906710311
"all","second_cousins",2,"TPOX","autosomal_29",0.971016839378238
"all","second_cousins",2,"vWA","autosomal_29",1.00537211740042
"all","unrelated",1,"CSF1PO","autosomal_29",1
"all","unrelated",1,"D10S1248","autosomal_29",1
"all","unrelated",1,"D12S391","autosomal_29",1
"all","unrelated",1,"D13S317","autosomal_29",1
"all","unrelated",1,"D16S539","autosomal_29",1
"all","unrelated",1,"D18S51","autosomal_29",1
"all","unrelated",1,"D19S433","autosomal_29",1
"all","unrelated",1,"D1S1656","autosomal_29",1
"all","unrelated",1,"D21S11","autosomal_29",1
